Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,mood_cluster,mood
97230,2M3pgB4TfBkY5s4lTgFIO0,Matheus & Kauan,Se Melhorar Estraga (Ao Vivo),Nem Dói Mais - Ao Vivo,51,188102,False,0.498,0.93,9,-3.958,0,0.131,0.0793,0.0,0.754,0.427,159.833,4,sertanejo,4,Calm & Instrumental
33796,7uVkwdiPkR5hRdxuCojOj2,GionnyScandal;Giulia Jean,10's Music Grandi Successi,Solo Te E Me,1,204187,False,0.483,0.669,4,-5.787,0,0.0501,0.0968,0.0,0.0911,0.273,159.795,4,emo,4,Calm & Instrumental
112231,7kTRgxS3THFvORSeb1NZ2x,Şanışer,LUDOVICO II,Yanıma Gelmesinler,44,199026,True,0.663,0.579,7,-11.992,1,0.226,0.0664,0.0,0.245,0.592,99.957,4,turkish,3,Dark & Intense
64308,6n2e59aQDqxrIaF2qqvhlY,Nat King Cole,christmas but not christmas songs,Nature Boy,0,174800,False,0.266,0.181,7,-15.143,0,0.0375,0.888,0.000499,0.124,0.106,138.908,3,jazz,1,High Energy
113892,2C9Axi3dDNtF79PbVZNqDS,Planetshakers,Let's Go (Live),Nobody Like You,40,220393,False,0.608,0.934,8,-7.437,1,0.0745,0.000791,0.0,0.378,0.438,124.036,4,world-music,4,Calm & Instrumental
11869,5RSQUFoAIg75ZQKP5zyT8i,Tom Rosenthal,The Pleasant Trees (Volume 2),Middle Of My Mind,49,164721,False,0.607,0.198,2,-14.271,1,0.038,0.963,0.00425,0.107,0.381,76.702,4,british,1,High Energy
83519,5XXNwkFGSRcv8Gw2hOngBB,R3HAB;Jolin Tsai;Alle Farben,Stars Align (The Remixes),Stars Align (with Jolin Tsai) [Alle Farben Remix],36,174759,False,0.724,0.831,1,-5.079,0,0.0501,0.0601,0.00546,0.184,0.319,124.025,4,progressive-house,4,Calm & Instrumental
66683,5yevO7pjjyF8EtIW5GJ67f,That Girl Lay Lay;Tha Slay Gang,Recess Is Over,Montclair,11,122813,False,0.835,0.698,1,-5.339,0,0.1,0.0556,3.33e-05,0.215,0.435,143.822,4,kids,3,Dark & Intense
5774,0KpHXEpQADwzWEAwupUsdK,Raimu,Meditative Flow,Sinking Fatigue,53,198093,False,0.514,0.126,9,-19.799,0,0.0559,0.885,0.953,0.113,0.0386,80.455,4,anime,2,Happy & Danceable
45076,3HmLLvBwJhsYChABzWH9Of,Edwin Montoya,Mis Éxitos Eternos Vol. 2,Adiós Pueblo De Ayacucho,35,210560,False,0.669,0.533,9,-9.805,1,0.054,0.72,0.0104,0.054,0.891,87.475,4,guitar,1,High Energy
65915,58t0hestQdlxOHdz85AUyI,Anuradha Paudwal;Udit Narayan,Lucky: No Time For Love,Jaan Meri Ja Rahi Sanam,45,344413,False,0.627,0.466,7,-11.2,1,0.0294,0.705,4.66e-06,0.182,0.74,109.944,1,k-pop,1,High Energy
79964,6sinw4zZPdNS2ftU1QfTyK,Keane,Under The Iron Sea,A Bad Dream,54,304280,False,0.408,0.729,1,-4.918,1,0.0302,0.00731,3.98e-06,0.172,0.279,145.055,4,piano,4,Calm & Instrumental
49012,2jkoanGKXN9I3gfeYo4aph,Coone;Da Tweekaz;Hard Driver;Bram Boender,Toss A Coin To Your Witcher,Toss A Coin To Your Witcher,62,252800,False,0.268,0.867,10,-4.439,0,0.0922,0.0171,0.0,0.108,0.301,149.953,4,hardstyle,4,Calm & Instrumental
32597,5rEYj78v1bqTdukgBriaKc,Babasónicos,Desde Adentro - Impuesto de Fe (En Vivo),Camarín - En Vivo,37,337880,False,0.334,0.695,6,-7.813,0,0.0439,0.575,0.000362,0.846,0.153,133.95,4,electronic,1,High Energy
10319,5z0hvdZI42XLPyGp0FCKs4,Krafty Kuts;Sporty-O,Let's Ride,Good Times,15,198692,False,0.792,0.794,0,-4.414,0,0.0661,0.133,0.0,0.286,0.684,117.993,4,breakbeat,3,Dark & Intense
104180,0khVEzctbwmqLvOpg1ecbg,Rigoberta Bandini,Ay Mamá,Ay Mamá,65,181120,False,0.687,0.56,1,-6.399,1,0.0364,0.133,7.45e-06,0.146,0.32,126.995,4,spanish,3,Dark & Intense
61028,4bKDv3H7XigHrVYwUwCjiR,=LOVE,CAMEO,「君と私の歌」,37,323186,False,0.424,0.956,11,-2.884,1,0.0966,0.0257,8.58e-05,0.378,0.605,173.948,4,j-idol,4,Calm & Instrumental
29821,3EaxenS8sXYOyntQwTEYMw,Nightcall;Dreamhour,V,Dead V,41,251871,False,0.198,0.477,1,-10.124,0,0.0377,0.0501,0.00987,0.0778,0.0948,94.939,4,dubstep,4,Calm & Instrumental
51396,4KPWs0tm7JgdIak35XZLoL,Kid Cudi;MGMT;Ratatat;Steve Aoki,Fiesta portatil,Pursuit Of Happiness - Extended Steve Aoki Remix,3,373626,True,0.721,0.687,0,-5.189,1,0.0554,0.00957,0.0041,0.0462,0.619,128.013,4,hip-hop,3,Dark & Intense
113349,4s4bRV7Hdmw127h83Hfi9F,Chris Tomlin,Christian Music's Best - Worship,Your Grace Is Enough,43,248241,False,0.575,0.871,9,-4.408,1,0.0332,0.00312,0.0,0.364,0.517,119.987,4,world-music,4,Calm & Instrumental
73135,541jLF5Yu9QIVmcY48CJhX,Boris Brejcha,22,Moondancer,50,508800,False,0.826,0.481,5,-12.096,1,0.0656,0.0214,0.925,0.106,0.27,125.01,4,minimal-techno,4,Calm & Instrumental
23317,5ZSIKIjJtKnqT9lJcP6BvM,Michael Calfan;INNA,Call Me Now,Call Me Now,50,146866,False,0.77,0.673,1,-5.466,1,0.0535,0.0273,0.0,0.425,0.569,122.016,4,deep-house,3,Dark & Intense
74962,6Dz51jWucpeq8NF8b9uYaa,Hotelo;Helen Sancho,Praia (Sem Sair de Casa) [Remix],Praia (Sem Sair de Casa) [Remix],38,191712,False,0.634,0.73,2,-5.648,1,0.0921,0.26,2.02e-05,0.384,0.378,124.035,4,mpb,3,Dark & Intense
52147,7xJrhdABtvukh0KRAwHs2V,George Jones,I Am What I Am (Expanded Edition),I'm A Fool For Loving Her,19,203893,False,0.479,0.284,9,-14.109,1,0.0262,0.714,1.91e-06,0.138,0.47,147.553,4,honky-tonk,1,High Energy
104609,4odJq0H1Butns4Nejc42ly,Benny,3,Cada mañana,29,215053,False,0.519,0.315,7,-11.615,1,0.035,0.669,0.0,0.374,0.301,122.814,4,spanish,1,High Energy
90725,2huvYgcL2c9ortiXWtHOIx,Owe Thörnqvist,14 x Owe Thörnqvist,Varm korv boogie,31,114786,False,0.364,0.841,7,-4.1,1,0.0728,0.401,0.0,0.175,0.933,175.067,4,rock-n-roll,3,Dark & Intense
21566,10C1ZwdAwSEmMeYAFvuTtv,Kranium;Ty Dolla $ign;Wizkid,Can't Believe (feat. Ty Dolla $ign & WizKid),Can't Believe (feat. Ty Dolla $ign & WizKid),54,213306,True,0.725,0.764,6,-4.893,0,0.0843,0.00117,8.93e-06,0.0773,0.611,99.962,4,dancehall,3,Dark & Intense
41164,1v5qy0Q9MLAQ7mPoWZ5i5R,Hästpojken,En magisk tanke,Samma himlar,28,252960,False,0.519,0.742,1,-4.043,1,0.0324,0.0747,0.0,0.127,0.598,116.752,4,goth,3,Dark & Intense
32805,5W53E6GB06g0jCCtm1Kaaj,Izzamuzzic,Rain is,Amour,46,384014,False,0.573,0.538,1,-11.731,0,0.0421,0.533,0.362,0.115,0.0711,111.975,4,electronic,1,High Energy
73517,0HvtGDMR4hVmNK3HBUIUOS,Catz 'n Dogz;Jono McCleery,Friendship,Would You Believe,44,270252,False,0.839,0.469,4,-10.358,0,0.0346,0.152,0.0323,0.0629,0.472,118.98,4,minimal-techno,3,Dark & Intense
52156,6cBXgqN67ido6cnHaaT0fR,Pete Bernhard,Things I Left Behind,snow,18,197546,False,0.583,0.276,5,-13.276,0,0.0369,0.789,0.00475,0.103,0.224,129.294,4,honky-tonk,1,High Energy
93185,7KHqssi6IR2isrdkUTS7Wc,Pyotr Leshchenko,"Золотая коллекция, Ч. 3",Сердце,5,171284,False,0.538,0.23,2,-9.326,1,0.0655,0.948,0.000805,0.0582,0.491,115.416,4,romance,1,High Energy
80877,7a77VY7mjvK6EiaBeOosmk,A.R. Rahman;Srinidhi Venkatesh,OK Jaanu (Original Motion Picture Soundtrack),Ok Jaanu Title Track,57,206250,False,0.598,0.887,9,-6.992,1,0.0802,0.0284,5.84e-06,0.166,0.704,159.977,4,pop-film,3,Dark & Intense
6653,4r27uNqLbWgXGKHzhA7n6x,Saor,Aura (Remastered),Aura (Remastered),17,817017,False,0.246,0.81,8,-8.678,1,0.0714,0.00251,0.234,0.339,0.0771,144.995,4,black-metal,4,Calm & Instrumental
49813,2SWC6hVqhpiXlTsfa9fWx1,Zatox;Brennan Heart,New World Order,Back In The Days - Edit,20,270400,False,0.347,0.991,5,-2.427,0,0.16,0.0072,0.000157,0.378,0.0674,74.999,4,hardstyle,4,Calm & Instrumental
11198,5Fcr7a1C9wAwReIOdzdZ30,Gustav Holst;Sheku Kanneh-Mason;Isata Kanneh-Mason,Weihnachten Klassik 2022,In the Bleak Midwinter (Arr. Kanneh-Mason),0,331121,False,0.261,0.0443,5,-25.362,1,0.0481,0.974,0.749,0.107,0.244,76.769,4,british,2,Happy & Danceable
23760,1EmhWg1fKL7uNZNPXKPvFI,CID,La La La,La La La,45,187791,False,0.815,0.878,11,-3.45,0,0.043,0.00414,0.639,0.0567,0.791,126.015,4,deep-house,3,Dark & Intense
95163,2XhNdrqlXOQkt1AdADIFhn,Maelo Ruiz,Uniquehits,Contra Viento y Marea,35,374906,False,0.57,0.676,5,-7.091,1,0.032,0.569,1.12e-06,0.179,0.859,173.327,4,salsa,3,Dark & Intense
44368,420JGkyLfLUZcgBHKiIK9v,Shinedown,Leave a Whisper (Deluxe Edition),45,67,250093,False,0.446,0.657,7,-4.494,1,0.0262,0.0022,0.0,0.189,0.215,152.132,3,grunge,4,Calm & Instrumental
72408,2nuA1esWzYEgnfQ4DpsSsm,Trivium,Ascendancy,Dying in Your Arms,53,173160,False,0.446,0.933,9,-3.605,0,0.0537,2.55e-05,9.67e-05,0.085,0.753,159.961,4,metalcore,4,Calm & Instrumental
85682,0K3KjgJDXtvHlinGcLBTvM,Patricio Rey y sus Redonditos de Ricota,Momo Sampler,La Murga de los Renegados,37,287800,False,0.539,0.85,9,-6.315,1,0.0326,0.0637,0.00021,0.151,0.517,123.107,4,punk-rock,4,Calm & Instrumental
66819,799w5tp1OdfAO6cTQ8gAt7,Blake Rules;Netherfriends,Kids Trap 5,4 Seasons,8,166956,False,0.938,0.449,8,-14.165,0,0.296,0.0185,0.000189,0.112,0.653,138.047,4,kids,3,Dark & Intense
50687,0K3rEtxD4oDWGB86ustDqT,Malon,Justicia o Resistencia (Remasterizado),Revolución Nacional - Remasterizado,21,258298,False,0.479,0.946,2,-4.405,1,0.102,0.000112,0.000164,0.113,0.201,135.372,4,heavy-metal,4,Calm & Instrumental
66138,1l8zeV8TNaTfh2KyR6qdWs,Dora The Explorer,Dora The Explorer,The City Of Lost Toys,19,126773,False,0.75,0.662,2,-4.935,1,0.0307,0.219,0.000763,0.168,0.569,114.081,4,kids,3,Dark & Intense
92730,2peOzfnFJibJja8pN6vbN4,Dr. Feelgood,Doctors Orders,She's in the Middle,25,165906,False,0.585,0.675,9,-11.974,1,0.0304,0.024,0.0056,0.401,0.969,155.546,4,rockabilly,3,Dark & Intense
83896,40MXr7BMh3ShPf2b9giSRt,Swedish House Mafia;The Weeknd;Moojo,Moth To A Flame (Moojo Remix),"Moth To A Flame (with The Weeknd, Moojo) - Moojo Remix",54,436721,False,0.681,0.915,0,-7.549,0,0.0423,0.00102,0.413,0.0731,0.109,121.996,4,progressive-house,4,Calm & Instrumental
105639,5rwkMQ0tfHdy7zIYDSoKAQ,Hi Hat Henry,Soul Kitchen,Soul Kitchen,30,84000,False,0.673,0.103,1,-22.765,1,0.045,0.871,0.94,0.116,0.284,119.993,4,study,2,Happy & Danceable
61023,2EPVEQ8ITYjNXmT8FEUoxH,Seiko Matsuda,SEIKO STORY〜80's HITS COLLECTION〜,Strawberry Time,33,267160,False,0.59,0.825,10,-7.265,1,0.0359,0.555,0.0468,0.0984,0.432,132.88,4,j-idol,3,Dark & Intense
40882,2WsTwup8l25vHWwKosWQsv,Rosa de Saron,Lunação,Um Dia,40,245795,False,0.63,0.612,3,-4.927,1,0.0255,0.0309,4.17e-06,0.248,0.358,107.965,4,gospel,4,Calm & Instrumental
85930,1xl58T7KoEHMYwMAAKqUYl,Tihuana,Tropa De Elite 2,Comboio Do Terror,35,250826,False,0.527,0.948,7,-6.43,1,0.057,0.00235,0.0,0.0952,0.777,147.991,4,punk-rock,3,Dark & Intense
82642,7IuwYm9J6tMw6emT5ocVLZ,Nerf Herder,How To Meet Girls,Pantera Fans In Love,22,200040,False,0.219,0.862,7,-6.25,1,0.0411,0.00159,0.0,0.182,0.761,199.583,4,power-pop,4,Calm & Instrumental
7162,1dUnlxfjj3PGcHTCiYvZf1,Blue Highway,Still Climbing Mountains,Union Man,26,214840,False,0.553,0.567,0,-7.814,1,0.0294,0.262,5.69e-05,0.143,0.404,122.828,4,bluegrass,1,High Energy
98399,63UVU5VEjdpu4rewah0t1c,Laura Benanti;Stephen Lynch,The Wedding Singer (Original Broadway Cast Recording),Come Out of the Dumpster,26,183493,False,0.46,0.308,2,-8.081,1,0.0415,0.731,0.0,0.0807,0.331,144.656,4,show-tunes,1,High Energy
23812,6hHZNKWzcZ1wSf0NnagKba,LVNDSCAPE;Kaptan,Walk Away (feat. Kaptan),Walk Away (feat. Kaptan),45,185612,False,0.677,0.778,6,-5.19,0,0.0291,0.265,0.0,0.247,0.343,97.97,4,deep-house,3,Dark & Intense
75563,5lYBbdRZLJ1PFNVq6CztVL,Aeoliah,The Other Side Of The Rainbow,Windsong,22,437773,False,0.154,0.176,0,-19.355,0,0.0529,0.932,0.955,0.27,0.0348,78.958,4,new-age,2,Happy & Danceable
13739,0CktcljbJ5yUrbQ8yXwf8P,Bad Boy Bill;Gettoblaster,Chi Til I Die,White Girl featuring Benjamin Paper,6,385920,False,0.807,0.941,0,-4.98,1,0.0431,0.0148,0.757,0.0724,0.15,125.011,4,chicago-house,4,Calm & Instrumental
58452,1iRC0WHs9uhAi0EYeJJB3L,JPEGMAFIA,LP!,TRUST!,50,134603,True,0.769,0.754,6,-4.5,1,0.085,0.172,0.000571,0.388,0.728,93.581,4,industrial,3,Dark & Intense
39626,3rAyyKRZMj6b77vebFgxKd,Michael Schulte,Highs & Lows,Back to the Start,60,193846,False,0.659,0.829,9,-3.968,1,0.0555,0.692,0.0,0.108,0.515,130.008,4,german,3,Dark & Intense
105150,3uQ33vLHvYhUC5EJvd4RuK,Jobii,Sisu,Sisu,40,153000,False,0.575,0.244,9,-16.842,1,0.0401,0.779,0.742,0.102,0.169,144.087,4,study,2,Happy & Danceable
63922,1puWjVZrdvVGsR6RFz14Ca,ONE OK ROCK,Broken Heart of Gold,Broken Heart of Gold,49,253487,False,0.451,0.712,10,-5.435,0,0.0333,0.0822,0.0,0.0785,0.119,85.683,4,j-rock,4,Calm & Instrumental
111424,5vPOKzm0jnz73P8wD09All,Llorca,Newcomer,Any How,21,340226,False,0.788,0.578,6,-11.377,0,0.0566,0.00346,0.905,0.0786,0.282,124.019,4,trip-hop,4,Calm & Instrumental
13711,5fJTOK2a61O6p5gQ5ZPiMC,DJ Skull,Duly Noted EP,Duly Noted - Original Mix,5,319354,False,0.802,0.837,11,-11.634,0,0.0459,0.0774,0.741,0.1,0.661,123.986,4,chicago-house,3,Dark & Intense
97037,4uQEnTBt1AgJE7qsDbhodW,Henrique & Juliano,Manifesto Musical (Ao Vivo),Até A Próxima Vida - Ao Vivo,56,194310,False,0.587,0.755,4,-4.038,0,0.184,0.135,0.0,0.976,0.629,117.606,4,sertanejo,3,Dark & Intense
49462,3kTd1IWGIQqXwfwkjA2lXl,Sub Sonik;Deetox,Strike One,My Way,22,191380,True,0.461,0.993,11,-3.756,0,0.255,0.016,7.53e-06,0.353,0.21,153.027,4,hardstyle,4,Calm & Instrumental
13414,0fOCjQEkqh22iSJXrAYJOz,Jovonn,Hesperia Soul,Hesperia Soul - Main Mix,10,394586,False,0.796,0.738,4,-8.22,1,0.0427,0.00154,0.859,0.0724,0.535,124.019,4,chicago-house,3,Dark & Intense
15818,1z7pHc4ujzaZn4QvLvOTu2,Valera;静的 Static,missing us,missing us,47,134507,False,0.643,0.34,2,-13.689,1,0.118,0.943,0.911,0.665,0.217,75.99,4,chill,2,Happy & Danceable
77408,0eNVcVJt6lcmMWnqj5neGF,Rodriguinho;Gaab;Mr. Dan;Mc Livinho,Legado: O Show (Ao Vivo),Pressentimento Bom / Fatalmente - Ao Vivo,45,237706,False,0.329,0.842,0,-4.935,1,0.0705,0.717,0.0,0.426,0.58,150.01,4,pagode,4,Calm & Instrumental
585,6zz1Lsob8CrgipAoxJys1w,Masayoshi Yamazaki,COVER ALL HO!,アンダルシアに憧れて,30,358040,False,0.448,0.755,2,-5.719,0,0.0429,0.028,0.0,0.273,0.575,156.045,4,acoustic,4,Calm & Instrumental
58513,7hgtn706RqLE5q1mWe8aQx,Prong,Cleansing,"Snap Your Fingers, Snap Your Neck",58,251533,False,0.668,0.788,5,-6.752,1,0.0424,7.48e-05,0.108,0.0792,0.692,137.38,4,industrial,3,Dark & Intense
77118,60glrFrvqFW5RmNNecsnaa,Turma do Pagode,Muito Cedo,Muito Cedo,51,203289,False,0.561,0.744,4,-6.402,1,0.0419,0.576,0.0,0.821,0.634,152.086,4,pagode,3,Dark & Intense
40874,6yB5LinokjQjvOmEnb7usV,Marcelo Markes;Isaias Saad,Vem Com Tua Glória (Ao Vivo),Vem Com Tua Glória - Ao Vivo,39,432479,False,0.319,0.825,0,-4.296,0,0.0522,0.0685,0.0,0.341,0.0743,126.968,4,gospel,4,Calm & Instrumental
47826,3H0xVGExbUNko6NxvkbWwd,Titãs,Volume 02,Amanhã não se sabe,35,189360,False,0.599,0.844,0,-4.536,1,0.0274,0.000186,3.33e-05,0.183,0.717,128.235,4,hard-rock,3,Dark & Intense
11707,1QQiyD0aFC9h0UrNBdm1yX,Sam Brown;Pete Brown,Stop!,Stop,39,295906,False,0.326,0.3,9,-13.671,1,0.0454,0.443,0.0,0.139,0.391,185.63,3,british,1,High Energy
37645,1czc2016Pu0eGjlQ6A4Bun,Mc Kevin,"Bye, Tchau Tchau Tchau","Bye, Tchau Tchau Tchau",45,193793,False,0.781,0.633,8,-5.999,0,0.182,0.523,0.000106,0.269,0.678,120.861,4,funk,3,Dark & Intense
51149,0zsA45R0SQPfqC5TyDOqY8,Hiphop Tamizha;Raghu Dixit;Sathyaprakash D.;Jithin Raj,Imaikkaa Nodigal (Original Motion Picture Soundtrack),Neeyum Naanum Anbe,66,285250,False,0.467,0.826,4,-3.885,0,0.049,0.298,0.0,0.204,0.417,160.025,4,hip-hop,4,Calm & Instrumental
49603,5xyM1hYlOxoBPEGGscwS0n,E-Force;Carola,Move On,Move On,50,179812,False,0.466,0.96,9,-1.959,1,0.102,0.00546,1.69e-06,0.259,0.446,154.979,4,hardstyle,4,Calm & Instrumental
75300,5aeT0ug8aEM2UZYUUKG14e,Enigma,Seven Lives Many Faces,Déjà Vu,42,176253,False,0.473,0.361,7,-12.468,1,0.0293,0.732,0.922,0.584,0.246,95.012,4,new-age,2,Happy & Danceable
46209,0CLgqEoBCMtMlgY2sosTmD,2 Brothers On The 4th Floor,Fly (Through The Starry Night),Fly,23,208227,False,0.696,0.898,0,-4.664,0,0.0329,0.0388,0.0646,0.461,0.759,134.028,4,happy,3,Dark & Intense
92790,5ebmv6CgwbSbKwxApKtAPK,Black Raven,Rock In Threes!,Once Again,22,214360,False,0.621,0.932,7,-5.303,1,0.0421,0.0305,0.000517,0.0992,0.908,112.456,4,rockabilly,3,Dark & Intense
4557,6zezOLouSWKEfMizbzcsad,Gustavo Santaolalla;Alan Umstead,The Last of Us,All Gone (No Escape),50,174333,False,0.14,0.0739,4,-22.458,0,0.0437,0.916,0.947,0.0961,0.0313,141.524,3,ambient,2,Happy & Danceable
38547,2EX7v050OSRJmYJ7Cj83gs,Beddy Rays,Beddy Rays,Feels Nice,29,117118,False,0.42,0.959,9,-2.648,1,0.0732,6.53e-05,0.0,0.0384,0.703,109.976,4,garage,4,Calm & Instrumental
45506,7Meqm9jgQXhh08vdnbrvfY,Pat Martino,Cream,Both Sides Now,51,138533,False,0.423,0.0266,2,-26.967,1,0.0492,0.963,0.957,0.112,0.526,129.686,4,guitar,2,Happy & Danceable
74696,7m74gDDWJmNjL1rUcWReuH,Barão Vermelho,Balada MTV,Eu queria ter uma bomba,41,193600,False,0.602,0.629,6,-6.777,0,0.0342,0.252,0.0,0.699,0.41,140.734,4,mpb,4,Calm & Instrumental
73510,2cVcw0JTvAzDvoyJhBft1K,Bart Skils;Weska,Shades of Summer,Shades of Summer,31,345461,False,0.56,0.891,11,-5.527,0,0.044,0.0014,0.861,0.105,0.207,130.001,4,minimal-techno,4,Calm & Instrumental
41549,76AZb1cUWvb3guRvztDpXp,The Gathering,Nighttime Birds,Kevins Telescope,23,203093,False,0.254,0.665,9,-5.825,0,0.0371,0.00224,2.48e-05,0.289,0.191,67.585,4,goth,4,Calm & Instrumental
24875,20JHFbwmyNhIh0C5tsy5xA,Aril Brikha,Prisma,A New Breed,4,431776,False,0.806,0.514,10,-13.457,0,0.145,0.00374,0.907,0.0731,0.664,124.992,4,detroit-techno,3,Dark & Intense
33270,7MUW9VPYDM00UdwF1csfCq,Promoting Sounds;DIRTYXAN,HIT THE FLOOR,HIT THE FLOOR,56,117394,True,0.787,0.502,9,-5.119,0,0.37,0.104,0.00112,0.234,0.506,180.038,4,emo,3,Dark & Intense
50497,4azluUxfAo7cT4M77Wc4nM,V8,Luchando por el Metal,Si Puedes Vencer al Temor,22,371120,False,0.175,0.94,0,-4.511,1,0.086,0.00519,0.0415,0.108,0.395,71.121,4,heavy-metal,4,Calm & Instrumental
15868,4wAA41xlqHTgiTc9da7xtP,nilöwh.,stay with me,stay with me,50,97586,False,0.664,0.258,3,-10.975,1,0.0485,0.935,0.479,0.108,0.358,86.997,4,chill,1,High Energy
77405,1HA0PaewxBicH1c3PCLQLe,Sorriso Maroto,Por Você Ao Vivo,Já Era,46,217226,False,0.539,0.702,7,-7.586,1,0.0389,0.691,0.0,0.92,0.673,143.048,4,pagode,1,High Energy
45666,1hrnpivogrJpH1erfn0kv7,Patrick Saussois;Ninine Garcia and Friends,Les Manouches de Saint-Ouen - rare Recordings of Gypsy music 1969 - 1983,La foule,22,153653,False,0.61,0.74,4,-8.025,0,0.0374,0.881,0.854,0.0519,0.864,109.254,1,guitar,3,Dark & Intense
101737,4jbDdUhR7ysE7iFzpjvNQH,Rainfall For Sleep,Rainfall for Sleep (Sleep Aid),Rainfall on Roof,34,179736,False,0.276,0.985,0,-22.059,0,0.0464,0.857,0.649,0.949,0.0131,78.966,3,sleep,2,Happy & Danceable
39333,7oWwsoYwHZhfAz54z99k9b,Hans Zimmer;Orchestra,Hans Zimmer: Epic Scores,Suite [Nine Months],11,313880,False,0.0621,0.19,5,-18.785,1,0.0398,0.883,0.853,0.688,0.0518,62.983,4,german,2,Happy & Danceable
8741,5yHfBb0WQaED1bdLugCuha,Wendell B,Get to Kno Me,We Stepping Out Ta Night,34,302002,False,0.783,0.554,11,-4.854,0,0.152,0.0129,0.0,0.0956,0.541,95.001,4,blues,3,Dark & Intense
59396,2FC9lpKcJHPSueHEz6XEIS,Alireza Mashayekhi;Farimah Ghavamsadri,"Left Above the Clouds - Piano Classical Themes for Inflight Relaxation, Peace and Calm Music for Antistress Journey","Pearls, Op. 118: III. —",0,109532,False,0.279,0.107,4,-22.117,0,0.0424,0.992,0.919,0.074,0.111,107.117,3,iranian,2,Happy & Danceable
52336,3NUwW2FE2YupJNvVHQk61i,George Jones;The Jordanaires,Sings the Great Songs of Leon Payne,Brothers of a Bottle,15,165149,False,0.48,0.469,7,-13.918,1,0.0359,0.588,0.000222,0.204,0.869,177.097,3,honky-tonk,1,High Energy
66012,6HPkWajn8320iMa9RIP3st,Cupid,Flex,Flex,34,228136,False,0.658,0.674,8,-5.911,1,0.0585,0.0207,0.0,0.0495,0.751,60.514,4,kids,3,Dark & Intense
72844,1sqqUxxiUlG4y4KQS0PceJ,Fit For A King,Descendants - Redux,Hollow Eyes,24,204106,False,0.448,0.98,10,-2.922,0,0.0826,0.000267,0.0,0.371,0.323,145.06,4,metalcore,4,Calm & Instrumental
58571,0GzMUlejCG1u6IG2mwsu5x,Otep,Atavist (Deluxe Version),Drunk On The Blood Of Saints,23,244360,False,0.523,0.921,7,-5.101,0,0.0989,0.000324,0.00389,0.326,0.477,165.965,4,industrial,4,Calm & Instrumental
87427,0PnOZo90GANTX2gFRiqUn7,Valentín Elizalde,17 Exitos en Honor a Mi Padre,Esta Cobardía,45,151920,False,0.551,0.529,1,-8.839,1,0.0729,0.641,9.17e-06,0.207,0.886,137.885,4,r-n-b,1,High Energy
105485,1ikVVWpSAtnaEXoCf42m3I,Dusty Decks,On the Keys of Steel,Mint Conditions,32,130867,False,0.765,0.666,8,-6.138,0,0.0403,0.477,0.712,0.132,0.521,91.032,4,study,3,Dark & Intense
77624,32HxSoFhdUfMaZ80dBpPuF,Mumuzinho,A Voz Do Meu Samba - Ao Vivo,Dengo Nego - Ao Vivo,43,210832,False,0.545,0.844,0,-6.648,1,0.0698,0.705,0.0,0.954,0.683,160.115,4,pagode,3,Dark & Intense
110157,39vokRBOVdnTwRbIOadhqp,Mandragora,"Sem Voce, Sou Ninguem","Sem Voce, Sou Ninguem",51,259452,False,0.485,0.447,11,-8.42,0,0.0471,0.18,0.35,0.124,0.139,136.001,4,trance,4,Calm & Instrumental
105147,57NUJvvaolgDOw4DwumiDN,Wasted Glitter,In The Deep,In The Deep,43,126000,False,0.751,0.279,0,-10.778,0,0.0321,0.835,0.962,0.135,0.379,80.008,4,study,2,Happy & Danceable
1269,2inOdpcpLUNsxeKaCbCg1r,Jor'dan Armstrong,Blsd (Deluxe),Clout,25,217674,False,0.699,0.62,7,-4.885,1,0.185,0.0887,0.0,0.17,0.311,158.04,4,afrobeat,4,Calm & Instrumental
14718,0MUjXA4iZM5rBHZ2YmJ5iA,WowKidz,50 Top Hindi Nursery Rhymes,Garmi Aayi,19,37128,False,0.854,0.622,4,-6.32,1,0.0615,0.59,0.0,0.157,0.963,75.03,4,children,3,Dark & Intense
61539,1WBLtDCMZoLpcKBll83U6V,Yuki Kashiwagi;BiSH,柏木由紀なりのBiSH -BAD TEMPER-,オーケストラ <KASHiWACK version>,21,344280,False,0.332,0.86,4,-3.421,1,0.0452,0.000525,0.0,0.0821,0.421,180.027,4,j-idol,4,Calm & Instrumental
40836,0ADe2PKjM0Y9qro21bqTou,Hillsong Em Português,quão lindo esse nome.,Vasos Quebrados (Sublime Graça),39,571453,False,0.437,0.358,7,-8.832,1,0.0261,0.232,0.0159,0.108,0.0932,140.933,4,gospel,1,High Energy
73978,24vccZfbTZ5y9qk3XNm2UN,Marcel Fengler,Sphinx,Hidden Empire,17,607346,False,0.467,0.598,7,-12.503,1,0.2,0.132,0.919,0.101,0.133,195.941,1,minimal-techno,4,Calm & Instrumental
21486,1px6WAnyrXvXUx33U9KfIg,Syster Sol;Ivory,ANITYA,Twin Flame,31,187000,False,0.706,0.496,4,-10.258,0,0.0443,0.243,1.32e-06,0.0745,0.733,88.034,4,dancehall,3,Dark & Intense
